region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
kzn,"Республика Татарстан, Казань, Советский район, жилой комплекс Светлая Долина",8303760,48.56,8.6,27.2,2,19,25,empty,0,2025,monolith,empty,without,empty,49.2405413082094,55.7987501492074,4,4,"Горки,Проспект Победы,Аметьево","8,9,9","transport,transport,transport","Малые Клыки,Советский",0,0
kzn,"Республика Татарстан, Казань, улица Аметьевская Магистраль, 18к2",14399000,65.1,11.8,34.0,2,20,27,2019,empty,empty,monolithBrick,underground,empty,empty,49.171425,55.766927,4,4,"Аметьево,Горки,Суконная слобода","4,4,5","walk,transport,transport",Советский,0,1
kzn,"Республика Татарстан, Казань, улица Петра Полушкина",9796080,48.02,8.5,27.6,2,3,22,empty,0,2026,monolith,empty,empty,empty,49.2085453253462,55.7833457209088,12,empty,"Горки,Аметьево,Проспект Победы","4,5,6","transport,transport,transport",Советский,0,0
kzn,"Республика Татарстан, Казань, улица Аметьевская Магистраль, 18к3",8399000,42.0,14.5,empty,1,24,29,2020,empty,empty,empty,underground,empty,empty,49.172575,55.766445,4,empty,"Аметьево,Горки,Суконная слобода","5,20,5","walk,walk,transport","Танкодром,Советский",0,1
kzn,"Республика Татарстан, Казань, жилой комплекс Нокса Парк, 8",8279236,53.0,17.8,23.3,2,5,17,empty,0,2025,panel,open,empty,1,49.22608800992485,55.80569239864893,2,empty,"Горки,Аметьево,Суконная слобода","8,9,9","transport,transport,transport","Малые Клыки,Советский",0,0
kzn,"Республика Татарстан, Казань, улица Аметьевская Магистраль, 18к3",9500000,51.0,22.0,empty,2,21,26,2020,empty,empty,monolithBrick,underground,empty,empty,49.172575,55.766445,4,4,"Аметьево,Горки,Суконная слобода","5,2,3","walk,transport,transport","Танкодром,Советский",0,1
kzn,"Республика Татарстан, Казань, улица Петра Полушкина",8496800,32.68,8.4,14.4,1,4,17,empty,0,2024,monolith,empty,empty,1,49.2107983809194,55.7841921431468,4,4,"Горки,Аметьево,Проспект Победы","4,5,6","transport,transport,transport",Советский,0,0
kzn,"Россия, Республика Татарстан, Казань, Федосеевская улица, 54",69990000,141.1,empty,empty,4,3,4,2011,empty,empty,brick,underground,empty,0,49.119089,55.802153,0,0,"Кремлёвская,Площадь Тукая,Суконная слобода","17,5,8","walk,transport,transport","Центр,Вахитовский",0,1
kzn,"Республика Татарстан, Казань, жилой комплекс Нокса Парк, 7",6909460,32.9,15.6,9.1,1,3,12,empty,0,2025,panel,open,empty,empty,49.2259646283,55.8062634067,1,1,"Горки,Аметьево,Суконная слобода","8,9,9","transport,transport,transport",Советский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Солидарности, 21",4270000,31.1,4.0,24.1,1,6,9,1979,empty,empty,brick,empty,empty,empty,49.231217,55.859882999999996,1,empty,"Суконная слобода,Горки,Площадь Тукая","18,19,19","transport,transport,transport","Дербышки,Советский",0,1
kzn,"Республика Татарстан, Казань, Южно-Промышленная улица",7727000,47.3,empty,empty,2,3,18,empty,0,2026,monolithBrick,empty,empty,empty,49.12177333083945,55.71736632804304,empty,7,"Аметьево,Горки,Проспект Победы","9,10,10","transport,transport,transport",Приволжский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Николая Столбова, 1/3",69990000,120.0,35.0,empty,3,3,5,2020,empty,empty,brick,underground,empty,2,49.113484,55.786075,1,1,"Площадь Тукая,Кремлёвская,Суконная слобода","10,17,6","walk,walk,transport","Татарская слобода,Вахитовский",empty,1
kzn,"Республика Татарстан, Казань, Южно-Промышленная улица",6365000,36.4,empty,empty,1,3,18,empty,0,2026,monolithBrick,empty,empty,empty,49.12177333083945,55.71736632804304,empty,7,"Аметьево,Горки,Проспект Победы","9,10,10","transport,transport,transport",Приволжский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Хусаина Мавлютова, 9",5800000,30.2,6.5,14.4,1,5,9,1986,empty,empty,brick,ground,empty,1,49.189562,55.75517,1,empty,"Горки,Проспект Победы,Аметьево","7,18,6","walk,walk,transport","Горки-1,Приволжский",0,1
kzn,"Республика Татарстан, Казань, улица Петра Полушкина",8556600,32.91,8.9,14.4,1,3,17,empty,0,2024,monolith,empty,empty,empty,49.210937855788245,55.78351500722186,2,5,"Горки,Аметьево,Проспект Победы","4,5,6","transport,transport,transport",Советский,0,0
kzn,"Россия, Республика Татарстан, Казань, Минская улица, 30",7500000,52.7,9.0,33.4,2,4,9,1988,empty,empty,brick,empty,empty,1,49.228441,55.772132,1,0,"Горки,Дубравная,Проспект Победы","7,8,9","transport,transport,transport","Азино-2,Советский",0,1
kzn,"Республика Татарстан, Казань, Фермское шоссе",8892000,48.5,empty,empty,2,4,14,empty,0,2026,monolithBrick,empty,empty,empty,49.1576464034,55.7182984219,empty,empty,"Проспект Победы,Дубравная,Горки","7,7,8","transport,transport,transport",Приволжский,0,0
kzn,"Республика Татарстан, Казань городской округ, Казань, Муштари ул, 30а",7500000,36.8,5.9,24.0,2,2,3,1901,empty,empty,brick,empty,empty,0,49.136175,55.794143,0,0,,,,Вахитовский,empty,1
kzn,"Республика Татарстан, Казань, улица Аметьевская Магистраль, 18",15000000,67.9,19.2,30.3,2,12,25,empty,1,2021,empty,underground,empty,empty,49.174336,55.767565,4,2,"Аметьево,Горки,Суконная слобода","8,2,3","walk,transport,transport",Советский,0,0
kzn,"Республика Татарстан, Казань городской округ, Казань, Андрея Адо ул, 15",9999000,86.7,13.6,46.4,3,12,19,2015,empty,empty,monolith,empty,empty,0,49.184271,55.714957,1,0,,,,Приволжский,empty,1
kzn,"Республика Татарстан, Казань, Фермское шоссе",6843000,36.9,empty,empty,1,4,14,empty,0,2026,monolithBrick,empty,empty,empty,49.1576464033624,55.7182984218839,empty,empty,"Проспект Победы,Дубравная,Горки","7,7,8","transport,transport,transport",Приволжский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Щапова, 43",79990000,150.0,empty,empty,4,4,5,2015,empty,empty,brick,underground,empty,1,49.136445,55.791865,1,1,"Площадь Тукая,Суконная слобода,Кремлёвская","15,5,5","walk,transport,transport",Вахитовский,empty,1
kzn,"Республика Татарстан, Казань, улица Алексея Козина",22352941,71.37,18.0,23.9,2,10,28,empty,0,2025,monolith,empty,without,empty,49.1425905258247,55.8121643119849,1,1,"Козья слобода,Кремлёвская,Площадь Тукая","4,4,5","transport,transport,transport",Ново-Савиновский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Гудованцева, 47",3100000,25.1,3.9,18.9,1,4,5,1973,empty,empty,brick,empty,empty,0,49.020562,55.877637,0,0,"Авиастроительная,Северный Вокзал,Яшьлек","10,13,13","transport,transport,transport","Жилплощадка,Московский",0,1
kzn,"Республика Татарстан, Казань, улица Алексея Козина",16471390,50.66,20.5,12.6,1,3,28,empty,0,2025,monolith,empty,without,empty,49.1425905258247,55.8121643119849,1,1,"Козья слобода,Кремлёвская,Площадь Тукая","4,4,5","transport,transport,transport",Ново-Савиновский,0,0
kzn,"Республика Татарстан, Казань, улица Симонова, 11",9699000,53.6,10.4,28.8,2,9,10,2024,empty,empty,monolithBrick,underground,empty,1,49.089939,55.865131,1,1,"Авиастроительная,Северный Вокзал,Яшьлек","15,7,7","walk,transport,transport","Караваево,Авиастроительный",0,1
kzn,"Республика Татарстан, Казань, улица Дулата Али",12941833,44.47,empty,21.9,2,2,10,empty,0,2026,monolith,empty,empty,empty,49.0969114232168,55.7656682060518,7,empty,"Площадь Тукая,Суконная слобода,Кремлёвская","4,5,5","transport,transport,transport",Вахитовский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Рихарда Зорге, 52",4400000,30.0,6.5,16.0,1,1,5,1972,empty,empty,panel,ground,empty,0,49.199731,55.753174,0,0,"Горки,Проспект Победы,Дубравная","11,11,5","walk,walk,transport","Горки-1,Приволжский",0,1
kzn,"Республика Татарстан, Казань, улица Крылова",10902136,58.69,empty,29.1,2,3,25,empty,0,2025,monolith,underground,empty,empty,49.2051142024,55.7757387148,empty,empty,"Горки,Аметьево,Проспект Победы","3,4,4","transport,transport,transport","Дальний,Советский",0,0
kzn,"Россия, Республика Татарстан, Казань, Вахитовский район, улица Калинина, 3",10700000,60.7,6.0,empty,3,2,5,1969,empty,empty,brick,ground,empty,1,49.13631,55.781833,0,0,"Суконная слобода,Площадь Тукая,Кремлёвская","8,12,6","walk,walk,transport","Суконная слобода,Вахитовский",0,1
kzn,"Республика Татарстан, Казань, улица Дулата Али",11256420,36.28,empty,15.7,1,2,15,empty,0,2026,monolith,empty,empty,empty,49.0969114232168,55.7656682060518,7,empty,"Площадь Тукая,Суконная слобода,Кремлёвская","4,5,5","transport,transport,transport",Вахитовский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Коротченко, 22",16290000,64.0,11.0,39.0,2,2,6,2019,empty,empty,brick,empty,empty,empty,49.10124,55.791056,1,empty,"Кремлёвская,Площадь Тукая,Козья слобода","12,4,7","walk,transport,transport","Центр,Вахитовский",0,1
kzn,"Республика Татарстан, Казань, улица Крылова",9307751,40.53,empty,17.0,1,11,16,empty,0,2025,monolith,underground,empty,empty,49.2066323327,55.775415192,empty,empty,"Горки,Аметьево,Проспект Победы","3,4,4","transport,transport,transport",Советский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Рихарда Зорге, 43",6000000,36.9,7.0,17.1,1,6,9,1974,empty,empty,panel,empty,empty,1,49.204555,55.753914,1,empty,"Проспект Победы,Горки,Дубравная","6,14,18","walk,walk,walk","Горки-1,Приволжский",0,1
kzn,"Республика Татарстан, Казань, улица Алексея Козина",17225935,58.98,20.8,22.8,2,18,24,empty,0,2024,monolith,empty,without,empty,49.1419199735711,55.8134541391244,3,3,"Козья слобода,Кремлёвская,Площадь Тукая","4,4,5","transport,transport,transport",Ново-Савиновский,0,0
kzn,"Россия, Республика Татарстан, Казань, Ново-Азинская улица, 35",4700000,30.7,5.8,18.0,1,4,5,1966,empty,empty,brick,empty,empty,0,49.196048,55.811665,0,0,"Суконная слобода,Козья слобода,Горки","9,10,11","transport,transport,transport","кварталы 29,30,Советский",0,1
kzn,"Республика Татарстан, Казань, улица Шаляпина, 32",21840495,61.15,empty,empty,2,8,9,empty,0,2023,monolithBrick,empty,rough,empty,49.139122,55.770178,empty,3,"Суконная слобода,Площадь Тукая,Аметьево","12,3,3","walk,transport,transport",Приволжский,0,0
kzn,"Республика Татарстан, Казань городской округ, Казань, Алексея Козина ул, 3б",11560000,63.35,13.0,33.0,2,7,18,2016,empty,empty,brick,empty,empty,0,49.136229,55.815119,1,0,,,,"кварталы 68, 69,Ново-Савиновский",empty,1
kzn,"Республика Татарстан, Казань, Советский район, жилой комплекс Светлая Долина",10679820,75.21,12.5,42.3,3,5,19,empty,0,2024,monolith,empty,empty,1,49.2394791534411,55.7995690407037,2,empty,"Горки,Проспект Победы,Аметьево","8,9,9","transport,transport,transport","Малые Клыки,Советский",0,0
kzn,"Россия, Республика Татарстан, Казань, улица Красной Позиции, 35",4690000,31.0,7.0,empty,1,3,5,1966,empty,empty,brick,ground,empty,0,49.166511,55.781134,empty,empty,"Горки,Суконная слобода,Площадь Тукая","6,6,7","transport,transport,transport",Советский,0,1
kzn,"Республика Татарстан, Казань, улица Алексея Козина",12508564,40.37,20.1,8.8,1,14,24,empty,0,2024,monolith,empty,without,empty,49.1419199735711,55.8134541391244,3,3,"Козья слобода,Кремлёвская,Площадь Тукая","4,4,5","transport,transport,transport",Ново-Савиновский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Симонова, 45",7699000,38.0,17.3,empty,1,9,10,2023,empty,empty,brick,underground,empty,1,49.089939,55.865131,1,1,"Авиастроительная,Яшьлек","11,7","walk,transport","Караваево,Авиастроительный",0,1
kzn,"Республика Татарстан, Казань, улица Петра Полушкина",14154520,75.29,9.7,40.6,3,2,17,empty,0,2026,monolith,empty,empty,empty,49.2085024100017,55.784119592628,9,empty,"Горки,Аметьево,Проспект Победы","4,5,6","transport,transport,transport",Советский,0,0
kzn,"Республика Татарстан, Казань городской округ, Казань, Азата Аббасова ул, 19",9500000,53.0,16.0,29.0,3,1,10,2022,empty,empty,brick,empty,empty,0,49.252768,55.788429,1,0,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, улица Шаляпина, 32",17569693,51.5,empty,empty,1,5,9,empty,0,2023,monolithBrick,empty,rough,empty,49.139122,55.770178,empty,3,"Суконная слобода,Площадь Тукая,Аметьево","12,3,3","walk,transport,transport",Приволжский,0,0
kzn,"Республика Татарстан, Казань, улица Родины, 24В",8050000,38.3,10.1,14.6,1,4,20,2021,empty,empty,monolithBrick,empty,empty,1,49.193595,55.762662,1,1,"Горки,Дубравная,Аметьево","15,6,7","walk,transport,transport",Советский,0,1
kzn,"Республика Татарстан, Казань, жилой комплекс Нокса Парк, 6",8701635,60.9,4.1,37.0,3,15,17,empty,0,2024,panel,open,empty,1,49.225396,55.806348,2,empty,"Горки,Аметьево,Суконная слобода","8,9,9","transport,transport,transport",Советский,0,0
kzn,"Республика Татарстан, Казань, улица Мансура Хасанова, 15",7350000,35.99,9.6,14.3,1,19,19,2023,empty,empty,empty,ground,empty,empty,49.184657,55.778892,1,1,"Горки,Суконная слобода,Аметьево","7,7,10","transport,transport,transport",Советский,0,1
kzn,"Республика Татарстан, Казань, улица Шаляпина",22599479,76.97,empty,44.3,2,2,10,empty,0,2026,monolithBrick,underground,empty,empty,49.14602836378382,55.77400507398286,empty,2,"Суконная слобода,Аметьево,Площадь Тукая","6,2,3","walk,transport,transport",Приволжский,0,0
kzn,"Россия, Республика Татарстан, Казань, улица Карбышева, 12А",8795000,47.36,12.5,20.4,1,10,23,2023,empty,empty,monolith,empty,empty,empty,49.171021,55.752364,1,1,"Горки,Проспект Победы,Суконная слобода","4,6,6","transport,transport,transport","Горки-1,Приволжский",0,1
kzn,"Республика Татарстан, Казань, улица Шаляпина",10462215,28.04,empty,11.9,1,2,10,empty,0,2026,monolithBrick,underground,empty,empty,49.14602836378382,55.77400507398286,empty,2,"Суконная слобода,Аметьево,Площадь Тукая","6,2,3","walk,transport,transport",Приволжский,0,0
kzn,"Россия, Республика Татарстан, Казань, Приволжский район, микрорайон Горки-3, микрорайон Экопарк Дубрава, улица Абубекира Терегулова, 8",11980000,62.8,10.6,32.0,2,9,16,2022,empty,empty,monolithBrick,underground,empty,empty,49.208094,55.736402,1,1,"Дубравная,Проспект Победы,Горки","18,7,8","walk,transport,transport","Горки-3,Приволжский",0,1
kzn,"Республика Татарстан, Казань, улица Аделя Кутуя",10480000,57.42,11.3,29.8,2,2,24,empty,0,2024,monolithBrick,empty,empty,empty,49.1941913477924,55.7636604751246,1,2,"Горки,Аметьево,Проспект Победы","7,3,3","walk,transport,transport",Советский,0,0
kzn,"Татарстан Респ., Казань г., Приволжский, Кул Гали ул., д.10",5000000,42.0,8.0,26.6,2,7,9,1990,empty,empty,brick,empty,empty,0,49.22863,55.750297,1,empty,,,,"9,10,11,Приволжский",empty,1
kzn,"Республика Татарстан, Казань, Ягодинская улица",13215522,69.15,empty,29.5,2,3,8,empty,0,2025,monolith,empty,empty,empty,49.0746052129,55.8105400631,empty,empty,"Козья слобода,Яшьлек,Кремлёвская","2,3,4","transport,transport,transport","Ягодная слобода,Кировский",0,0
kzn,"Татарстан Респ., Казань г., Советский, Галии Кайбицкой ул., д.5",8199000,68.0,9.7,42.4,3,7,8,1998,empty,empty,panel,empty,empty,0,49.231729,55.780628,1,empty,,,,"Азино-1,Советский",empty,1
kzn,"Республика Татарстан, Казань, Кировский район, микрорайон Адмиралтейская Слобода, Большая улица, 76",17713082,75.03,19.5,31.2,2,2,7,empty,0,2025,monolithBrick,empty,empty,empty,49.05791435581946,55.79649528513446,empty,1,"Кремлёвская,Козья слобода,Яшьлек","5,5,6","transport,transport,transport","Адмиралтейская слобода,Кировский",0,0
kzn,"Татарстан Респ., Казань г., Ново-Савиновский, Голубятникова ул., д.16",4700000,36.5,6.6,24.9,2,5,9,1989,empty,empty,brick,empty,empty,0,49.111795,55.83755,2,empty,,,,Ново-Савиновский,empty,1
kzn,"Республика Татарстан, Казань, Южно-Промышленная улица",9402000,66.8,empty,empty,3,4,18,empty,0,2026,monolithBrick,empty,empty,empty,49.12177333083945,55.71736632804304,empty,7,"Аметьево,Горки,Проспект Победы","9,10,10","transport,transport,transport",Приволжский,0,0
kzn,"Республика Татарстан, Казань, Рихарда Зорге ул, 121",6700000,50.2,8.6,31.4,2,7,9,1986,empty,empty,panel,empty,empty,0,49.224399,55.741744,1,0,,,,"7,8,Приволжский",empty,1
kzn,"Республика Татарстан, Казань, Адмиралтейская улица",13165000,56.53,19.8,25.8,2,7,8,empty,0,2025,monolithBrick,empty,empty,empty,49.0559795423,55.8032668647,10,empty,"Козья слобода,Яшьлек,Кремлёвская","5,5,5","transport,transport,transport","Адмиралтейская слобода,Кировский",0,0
kzn,"Татарстан Респ., Казань г., Приволжский, Юлиуса Фучика ул., д.38",7500000,56.0,9.0,28.0,2,2,9,1978,empty,empty,block,empty,empty,0,49.221946,55.745767,1,empty,"Дубравная,Проспект Победы","4,14","walk,walk","7,8,Приволжский",empty,1
kzn,"Республика Татарстан, Казань, Ягодинская улица",9521325,35.6,empty,15.6,1,12,18,empty,0,2025,monolith,empty,empty,empty,49.0746052129333,55.8105400631182,empty,empty,"Козья слобода,Яшьлек,Кремлёвская","2,3,4","transport,transport,transport","Ягодная слобода,Кировский",0,0
kzn,"Татарстан Респ., Казань г., Вахитовский, Чернышевского ул., д.24/23",13900000,78.0,13.0,45.0,3,5,6,empty,empty,empty,brick,empty,empty,2,49.106719,55.790863,empty,empty,,,,"Центр,Вахитовский",empty,1
kzn,"Республика Татарстан, Казань, Кировский район, микрорайон Адмиралтейская Слобода, Большая улица, 62",11150000,38.81,16.5,12.0,1,2,7,empty,0,2025,monolithBrick,empty,empty,empty,49.0602498221,55.7967413504,empty,1,"Кремлёвская,Козья слобода,Яшьлек","4,5,6","transport,transport,transport","Адмиралтейская слобода,Кировский",0,0
kzn,"Татарстан,Казань,Приволжский, Детский проезд, 8",4500000,32.43,empty,empty,1,7,19,2023,empty,empty,empty,empty,empty,1,49.199794,55.678352,1,1,,,,Приволжский,empty,1
kzn,"Республика Татарстан, Казань, улица Габдуллы Тукая",18816000,67.2,empty,empty,2,3,4,empty,0,2025,monolithBrick,empty,empty,empty,49.11855565012221,55.772898856636345,3,empty,"Площадь Тукая,Суконная слобода,Кремлёвская","2,2,4","transport,transport,transport","Татарская слобода,Вахитовский",0,0
kzn,"Татарстан,Казань,Советский Район, Сабира Ахтямова, 1 к 2",7590000,30.8,empty,empty,1,18,19,2020,empty,empty,empty,empty,empty,1,49.215766,55.787599,1,1,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, улица Мансура Хасанова, 15",9790000,52.05,11.0,27.2,2,2,19,empty,0,2023,monolithBrick,empty,empty,empty,49.184657,55.778892,2,2,"Аметьево,Горки,Суконная слобода","3,3,4","transport,transport,transport",Советский,0,0
kzn,"Татарстан,Казань,Советский Район, Анаса Тазетдинова, 4",5799000,34.6,empty,empty,1,3,6,2023,empty,empty,empty,empty,empty,1,49.230462,55.807643,1,1,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, улица Габдуллы Тукая",14649000,51.4,empty,empty,1,2,4,empty,0,2025,monolithBrick,empty,empty,empty,49.11855565012221,55.772898856636345,3,empty,"Площадь Тукая,Суконная слобода,Кремлёвская","2,2,4","transport,transport,transport","Татарская слобода,Вахитовский",0,0
kzn,"Татарстан,Казань,Приволжский, Братьев Батталовых, 20 к 2",6999000,32.0,empty,empty,1,17,25,2019,empty,empty,empty,empty,empty,1,49.186696,55.722041,1,1,,,,Приволжский,empty,1
kzn,"Казань, район Ново-Савиновский, улица Сибгата Хакима",18080000,74.46,20.0,30.5,2,2,21,empty,0,2024,monolithBrick,empty,empty,empty,49.1444954293,55.8148569678,10,6,"Козья слобода,Кремлёвская,Площадь Тукая","4,5,5","transport,transport,transport","кварталы 68, 69,Ново-Савиновский",0,0
kzn,"Татарстан Респ., Казань г., Советский, Разведчика Ахмерова ул., д.5",12990000,53.4,11.0,27.0,2,9,10,2019,empty,empty,brick,empty,empty,1,49.180687,55.797351,1,empty,,,,"Октябрьский городок,Советский",empty,1
kzn,"Республика Татарстан, Казань, Фермское шоссе",10566000,63.2,empty,empty,3,2,14,empty,0,2026,monolithBrick,empty,empty,empty,49.1576464034,55.7182984219,empty,empty,"Проспект Победы,Дубравная,Горки","7,7,8","transport,transport,transport",Приволжский,0,0
kzn,"Татарстан Респ., Казань г., Ново-Савиновский, Алексея Козина ул., д.2",29600000,94.5,25.2,48.0,3,3,20,2021,empty,empty,monolithBrick,empty,empty,0,49.136867,55.813455,1,1,Козья слобода,7,transport,Ново-Савиновский,empty,1
kzn,"Республика Татарстан, Казань, улица Аметьевская Магистраль, 18",14900000,96.5,15.3,50.8,3,4,25,empty,1,2021,empty,underground,fine,empty,49.174336,55.767565,4,2,"Аметьево,Горки,Суконная слобода","8,2,3","walk,transport,transport",Советский,0,0
kzn,"Татарстан,Казань,Советский Район, Интернациональная, 11б",7800000,67.6,empty,empty,2,5,5,2012,empty,empty,empty,empty,empty,1,49.267518,55.810916,0,0,,,,"Константиновка,Советский",empty,1
kzn,"Казань, район Ново-Савиновский, улица Сибгата Хакима",14430000,41.57,13.6,15.2,1,16,21,empty,0,2024,monolithBrick,empty,empty,empty,49.14449542928602,55.81485696776656,10,6,"Козья слобода,Кремлёвская,Площадь Тукая","4,5,5","transport,transport,transport","кварталы 68, 69,Ново-Савиновский",0,0
kzn,"Татарстан Респ., Казань г., Кировский, 25-го Октября ул., д.2/7",5800000,43.6,3.9,31.7,2,2,5,1968,empty,empty,brick,empty,empty,0,49.06484,55.815165,empty,empty,"Яшьлек,Козья слобода","5,6","transport,transport","Пороховая слобода,Кировский",empty,1
kzn,"Республика Татарстан, Казань, улица Николая Ершова",13500000,57.42,13.9,27.5,2,5,10,empty,0,2024,monolith,empty,empty,empty,49.1806648929576,55.8024059306262,4,empty,,,,"Куба,Советский",0,0
kzn,"Республика Татарстан, Казань, Тансык ул, 5",5995000,62.7,15.0,34.0,2,2,18,2018,empty,empty,monolith,empty,empty,0,48.880057,55.867667,1,0,,,,Кировский,empty,1
kzn,"Республика Татарстан, Казань, Вознесенский тракт",12059942,58.94,empty,28.5,2,15,22,empty,0,2026,monolith,empty,empty,empty,49.20370696566657,55.77704103241694,2,7,"Горки,Аметьево,Проспект Победы","3,4,5","transport,transport,transport","Дальний,Советский",0,0
kzn,"Татарстан Респ., Казань г., Приволжский, Карбышева ул., д.58а",8790000,79.9,14.0,48.6,3,5,9,2004,empty,empty,panel,empty,empty,0,49.176797,55.75512,1,empty,,,,"Горки-1,Приволжский",empty,1
kzn,"Республика Татарстан, Казань, жилой комплекс Сиберово",9499050,49.5,14.3,21.1,2,3,10,empty,0,2026,monolith,open,empty,empty,49.1898767566498,55.8183604467516,2,9,"Площадь Тукая,Суконная слобода,Козья слобода","8,8,9","transport,transport,transport",Советский,0,0
kzn,"Татарстан Респ., Казань г., Кировский, Ильгама Шакирова пр-кт., д.12/4",6890000,70.0,13.6,39.5,3,6,18,2020,empty,empty,panel,empty,empty,1,48.903467,55.859312,2,empty,,,,"Залесный,Кировский",empty,1
kzn,"Республика Татарстан, Казань, улица Алексея Козина",29127489,97.78,26.8,40.0,3,5,28,empty,0,2025,monolith,empty,without,empty,49.1425905258247,55.8121643119849,1,1,"Козья слобода,Кремлёвская,Площадь Тукая","4,4,5","transport,transport,transport",Ново-Савиновский,0,0
kzn,"Татарстан Респ., Казань г., Советский, Даурская ул., д.10",5290000,30.2,7.0,18.2,1,1,5,empty,empty,empty,brick,empty,empty,0,49.14629,55.763361,empty,empty,Аметьево,8,transport,Приволжский,empty,1
kzn,"Республика Татарстан, Казань, улица Михаила Миля",8170000,48.2,10.0,22.9,2,2,15,empty,0,2025,monolithBrick,empty,empty,empty,49.0933374603,55.8458816437,empty,empty,"Северный Вокзал,Авиастроительная,Яшьлек","13,19,3","walk,walk,transport",Авиастроительный,0,0
kzn,"Татарстан,Казань,Ново-Савиновский, Адоратского, 3",17500000,145.0,empty,empty,4,10,10,2008,empty,empty,empty,empty,empty,1,49.146784,55.822367,1,1,,,,"кварталы 68, 69,Ново-Савиновский",empty,1
kzn,"Республика Татарстан, Казань, улица Николая Ершова",10400000,39.3,15.0,13.5,1,5,10,empty,0,2024,monolith,empty,empty,empty,49.180664893,55.8024059306,4,empty,,,,"Куба,Советский",0,0
kzn,"Татарстан,Казань,Советский Район, Проспект Победы, 139а к 2",10200000,57.0,empty,empty,2,7,16,2018,empty,empty,empty,empty,empty,1,49.213852,55.775793,1,1,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, Вознесенский тракт",8221417,30.14,empty,15.6,1,13,14,empty,0,2026,monolith,empty,empty,empty,49.20370696566657,55.77704103241694,2,7,"Горки,Аметьево,Проспект Победы","3,4,5","transport,transport,transport","Дальний,Советский",0,0
kzn,"Татарстан Респ., Казань г., Советский, Родины ул., д.26, к.г",9700000,54.8,11.0,31.0,2,1,24,2021,empty,empty,monolithBrick,empty,empty,1,49.191098,55.763868,2,empty,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, улица Мансура Хасанова, 13",9780000,52.01,11.0,27.2,2,2,19,empty,0,2023,monolithBrick,empty,empty,empty,49.183696,55.779378,3,9,"Аметьево,Горки,Суконная слобода","3,3,4","transport,transport,transport",Советский,0,0
kzn,"Татарстан,Казань,Советский Район, Зур Урам, 1к к 2",13550000,98.1,empty,empty,3,7,7,2016,empty,empty,empty,empty,empty,1,49.20089,55.802057,1,0,,,,Советский,empty,1
kzn,"Республика Татарстан, Казань, жилой комплекс Сиберово",7335900,33.0,15.1,10.2,1,2,14,empty,0,2026,monolith,open,empty,empty,49.1898767566498,55.8183604467516,2,9,"Площадь Тукая,Суконная слобода,Козья слобода","8,8,9","transport,transport,transport",Советский,0,0
kzn,"Татарстан,Казань,Ново-Савиновский, Абсалямова, 13",32000000,130.4,empty,75.0,3,8,10,2008,empty,empty,empty,empty,empty,0,49.109585,55.817633,1,0,,,,Ново-Савиновский,empty,1
kzn,"Республика Татарстан, Казань, улица Михаила Миля",6520000,33.24,10.2,10.9,1,8,15,empty,0,2025,monolithBrick,empty,empty,empty,49.0933374603262,55.8458816437237,empty,empty,"Северный Вокзал,Авиастроительная,Яшьлек","13,19,3","walk,walk,transport",Авиастроительный,0,0
kzn,"Татарстан Респ., Казань г., Советский, Азата Аббасова ул., д.23а",6400000,34.3,12.0,16.0,1,4,10,empty,empty,empty,brick,empty,empty,0,49.254726,55.786404,1,empty,"Горки,Проспект Победы","8,8","transport,transport",Советский,empty,1
kzn,"Республика Татарстан, Казань, улица Бурхана Шахиди",8208000,17.1,empty,empty,1,2,5,empty,0,2026,monolithBrick,empty,empty,empty,49.103952406081675,55.78680733222093,2,2,"Кремлёвская,Площадь Тукая,Суконная слобода","15,19,4","walk,walk,transport","Татарская слобода,Вахитовский",0,0
kzn,"Татарстан,Казань,Вахитовский, Большая Красная, 8",28400000,127.6,empty,empty,4,2,7,2007,empty,empty,empty,empty,empty,1,49.111319,55.798287,1,0,,,,"Центр,Вахитовский",empty,1
kzn,"Республика Татарстан, Казань, улица Аделя Кутуя",8040000,37.59,12.0,14.4,1,4,19,empty,0,2025,monolithBrick,empty,empty,empty,49.1862272408723,55.7778054230159,3,3,"Аметьево,Горки,Суконная слобода","3,3,4","transport,transport,transport",Советский,0,0
