region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
spb,"Санкт-Петербург, Днепропетровская улица, 65",11600000,35.5,10.2,13.0,1,3,10,2021,empty,empty,monolithBrick,underground,empty,empty,30.356876,59.910072,1,1,"Обводный канал,Лиговский проспект,Волковская","10,19,4","walk,walk,transport","Волковское,Фрунзенский",0,0
spb,"Россия, Санкт-Петербург, Приморский район, муниципальный округ Юнтолово, жилой комплекс Тайм Сквер",11749000,55.5,10.6,30.5,2,4,13,empty,empty,2024,monolithBrick,ground,without,0,30.1930527964738,60.0341969001972,1,1,"Комендантский проспект,Беговая","8,13","transport,transport","Юнтолово,Приморский",empty,0
spb,"Санкт-Петербург,Выборгский, Санкт-Петербург г., , Зеленогорская, 7 стр 1",11799000,49.9,16.5,28.4,2,3,16,2019,empty,empty,empty,empty,empty,0,30.323396,60.001919,1,1,Пионерская,18,walk,"Светлановское,Выборгский",empty,0
spb,"Санкт-Петербург, Глухарская улица",11730935,55.5,10.6,30.5,2,2,13,empty,0,2024,monolithBrick,empty,empty,empty,30.1930527964738,60.0341969001972,empty,empty,"Беговая,Старая Деревня,Комендантский проспект","8,9,10","transport,transport,transport","Юнтолово,Приморский",0,0
spb,"Санкт-Петербург, территория Невская Губа",11788404,43.64,15.0,14.9,1,4,7,empty,0,2025,monolith,empty,rough,empty,30.1841809407485,59.9425286095122,1,1,"Приморская,Василеостровская,Горный институт","9,12,12","transport,transport,transport","Морской,Василеостровский",0,0
spb,"Санкт-Петербург, пос. Шушары, Пушкинский район, Пулковское шоссе",11731095,70.3,13.3,40.7,3,1,5,empty,0,2025,monolith,empty,fine,empty,30.3244941323,59.7525146147,empty,empty,"Звездная,Шушары,Проспект Ветеранов","14,15,16","transport,transport,transport","Шушары,Пушкинский",0,0
spb,"г Санкт-Петербург, ул Композиторов, д 1 к 1",11700000,67.8,7.6,44.2,3,5,14,1981,empty,empty,panel,ground,empty,1,30.320216,60.045879,1,empty,,,,"Шувалово-Озерки,Выборгский",0,0
spb,"Россия, Санкт-Петербург город, улица Лидии Зверевой, дом 9, корпус 1 стр 1",11899000,64.6,14.5,30.5,2,22,25,2020,empty,empty,monolith,open,empty,empty,30.257002,60.040627,2,1,,,,"Коломяги,Приморский",0,0
spb,"Россия, Санкт-Петербург город, проспект Светлановский, дом 37",11800000,60.0,6.0,40.0,3,5,10,1966,empty,empty,brick,empty,empty,1,30.346483,60.009548,1,empty,"Площадь Мужества,Политехническая,Удельная","5,5,6","transport,transport,transport","Светлановское,Выборгский",0,0
spb,"Россия, Санкт-Петербург, Таллинская улица, 14",11850000,56.9,8.2,36.4,2,1,5,1955,empty,empty,stalin,ground,empty,empty,30.412239,59.924537,empty,empty,"Новочеркасская,Площадь Александра Невского","7,4","walk,transport","Малая Охта,Красногвардейский",0,0
