region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
nsk,"Новосибирская обл., г. Новосибирск, ул. Татьяны Снежиной, 21/1",3900000,42.2,empty,18.0,1,9,10,empty,empty,empty,empty,empty,empty,empty,83.014582,55.018138,empty,empty,,,,"Плющихинский,Октябрьский",empty,1
nsk,"Новосибирск, улица Дуси Ковальчук, 248/2",10867500,66.0,empty,empty,2,2,23,empty,1,2023,monolithBrick,empty,rough,empty,82.903083,55.054119,3,1,"Заельцовская,Гагаринская,Красный Проспект","13,16,3","walk,walk,transport",Заельцовский,0,0
nsk,"Новосибирская обл., г. Новосибирск, ул. Татьяны Снежиной, 51",5500000,76.2,empty,40.0,2,10,10,empty,empty,empty,empty,empty,empty,empty,83.021508,55.024363,empty,empty,,,,"Плющихинский,Октябрьский",empty,1
nsk,"Новосибирск, Ленинградская улица, 104",6600000,43.9,5.1,27.3,2,3,24,empty,0,2026,monolithBrick,empty,empty,empty,82.957593,55.013152,1,3,"Октябрьская,Речной вокзал,Золотая Нива","16,20,7","walk,walk,transport",Октябрьский,0,0
nsk,"Новосибирск, Большевистская улица",7870000,59.0,21.0,22.0,3,15,17,empty,0,2026,monolith,empty,empty,2,82.97490539552238,54.992681954827,1,1,,,,"Европейский Берег,Октябрьский",0,0
nsk,"Новосибирская обл., г. Новосибирск, ул. Владимира Заровного, 42",6500000,36.1,empty,20.0,1,14,25,empty,empty,empty,empty,empty,empty,empty,82.975317,54.988722,empty,empty,,,,"Европейский Берег,Октябрьский",empty,1
nsk,"Новосибирск, улица Декоративный Питомник, 16/1",3960000,27.9,5.2,13.4,1,2,12,empty,1,2023,brick,empty,empty,empty,82.925415,55.111114,1,1,"Заельцовская,Гагаринская,Маршала Покрышкина","9,10,11","transport,transport,transport",Калининский,0,0
nsk,"Новосибирск, Октябрьский район, микрорайон Закаменский",7409790,44.37,empty,empty,2,24,29,empty,0,2026,monolithBrick,empty,empty,empty,82.9544128696937,55.0380166146021,1,empty,"Березовая Роща,Золотая Нива,Маршала Покрышкина","11,18,6","walk,walk,transport","Фрунзенский,Дзержинский",0,0
nsk,"Новосибирск, Арктическая улица",7800000,43.2,4.3,28.0,2,3,4,empty,0,2025,brick,empty,empty,empty,82.8965689069,55.1189315191,empty,2,"Заельцовская,Гагаринская,Сибирская","12,15,15","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, улица Михаила Перевозчикова, 4",9650000,38.8,5.6,19.4,1,6,8,empty,1,2023,monolithBrick,empty,empty,empty,82.909129,55.060642,empty,empty,"Заельцовская,Красный Проспект,Площадь Гарина-Михайловского","2,2,4","walk,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, Красный проспект, 220стр",10050000,42.75,11.9,14.3,1,11,15,empty,1,2024,monolithBrick,empty,empty,empty,82.9117440674586,55.0683777470197,empty,empty,"Заельцовская,Гагаринская,Сибирская","15,3,4","walk,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, Плановая улица",5500000,19.7,3.9,9.9,1,8,16,empty,0,2024,brick,empty,empty,empty,82.89398824669586,55.056395221430705,empty,empty,"Заельцовская,Гагаринская,Красный Проспект","19,3,3","walk,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, улица Лобачевского, 53/2",3850000,24.2,5.1,10.2,1,15,17,empty,0,2024,brick,empty,empty,empty,82.902715,55.122328,empty,empty,"Заельцовская,Гагаринская,Сибирская","13,16,16","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирская обл., г. Новосибирск, ул. Лескова, 23",12990000,91.0,empty,20.0,3,20,25,empty,empty,empty,empty,empty,empty,empty,82.951412,55.024817,empty,empty,,,,Октябрьский,empty,1
nsk,"Новосибирск, Сухарная улица, 105/1",8460360,59.58,empty,empty,2,13,29,empty,0,2025,monolithBrick,empty,empty,empty,82.8597456197,55.0463747175,empty,empty,"Гагаринская,Заельцовская,Красный Проспект","5,5,6","transport,transport,transport",Заельцовский,0,0
nsk,"Новосибирск, улица Дуси Ковальчук, 248/2",7649750,43.5,empty,empty,1,2,23,empty,1,2023,monolithBrick,empty,rough,empty,82.903083,55.054119,3,1,"Заельцовская,Гагаринская,Красный Проспект","13,16,3","walk,walk,transport",Заельцовский,0,0
nsk,"Новосибирск, г Новосибирск, ул Александра Чистякова, д 22/2",3700000,32.1,8.4,15.0,1,16,17,empty,empty,empty,empty,empty,empty,empty,82.968984,54.938689,empty,empty,,,,Кировский,empty,1
