region,address,price,total_area,kitchen_area,living_area,rooms_count,floor,floors_number,build_date,is_complete,completion_year,house_material,parking,decoration,balcony,longitude,latitude,passenger_elevator,cargo_elevator,metro,metro_distance,metro_transport,district,is_apartments,is_auction
ekb,"Свердловская область, Екатеринбург, Золотистый бульвар",5217108,41.9,empty,empty,1,2,15,empty,0,2025,monolithBrick,empty,empty,empty,60.5529900250951,56.739256361780555,6,empty,"Ботаническая,Чкаловская,Геологическая","12,13,15","transport,transport,transport","Солнечный,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, жилой район Южный, жилой комплекс Исеть Парк, 4",5244057,33.7,10.5,13.7,1,5,24,empty,0,2024,monolith,open,empty,empty,60.641438,56.803923,4,4,"Ботаническая,Чкаловская,Геологическая","13,3,5","walk,transport,transport",Октябрьский,0,0
ekb,"Свердловская область, Екатеринбург, улица Новостроя, 9",5243800,33.4,empty,empty,1,26,26,empty,1,2023,monolithBrick,empty,fine,empty,60.635626,56.771787,6,4,"Ботаническая,Чкаловская,Геологическая","4,6,10","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, Походная улица",5203000,43.26,19.7,12.0,1,3,27,empty,0,2025,monolithBrick,empty,empty,empty,60.645174591322,56.7798439803346,1,empty,"Ботаническая,Чкаловская,Геологическая","3,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Щербакова",5216765,37.13,12.5,11.3,1,17,23,empty,0,2025,monolithBrick,empty,without,1,60.6693714749,56.768117787,empty,1,"Ботаническая,Чкаловская,Геологическая","6,9,11","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5218500,36.75,10.8,12.0,1,12,25,empty,0,2025,monolithBrick,empty,empty,empty,60.5153056164,56.7704068426,12,empty,"Чкаловская,Ботаническая,Геологическая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, Коуровская улица, 13/3",5205096,46.4,empty,empty,1,4,7,empty,1,2023,monolithBrick,empty,empty,empty,60.5251334259304,56.872699997411,empty,1,"Уральская,Динамо,Машиностроителей","7,8,8","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, Коуровская улица, 13/3",5228392,46.6,empty,empty,1,3,7,empty,1,2023,monolithBrick,empty,empty,empty,60.5251334259304,56.872699997411,empty,1,"Уральская,Динамо,Машиностроителей","7,8,8","transport,transport,transport","Старая Сортировка,Железнодорожный",0,0
ekb,"Свердловская область, Екатеринбург, жилой комплекс Большой Картеный",5212370,43.19,empty,empty,1,14,27,empty,1,2024,monolithBrick,empty,empty,empty,60.6586236614,56.7813953594,empty,3,"Ботаническая,Чкаловская,Геологическая","4,6,9","transport,transport,transport","Уктус,Чкаловский",0,0
ekb,"Свердловская область, Екатеринбург, улица Краснофлотцев",5223526,34.87,2.9,empty,1,11,27,empty,0,2026,monolithBrick,empty,without,empty,60.63979646,56.8919133874,empty,3,"Уралмаш,Проспект Космонавтов,Машиностроителей","2,3,3","transport,transport,transport","Эльмаш,Орджоникидзевский",0,0
ekb,"Свердловская область, Екатеринбург, улица Владимира Высоцкого, 7/1",5236924,39.16,empty,empty,1,2,25,empty,0,2025,monolithBrick,empty,empty,empty,60.673041,56.845249,2,empty,"Динамо,Площадь 1905 года,Уральская","7,7,7","transport,transport,transport","ЖБИ,Кировский",0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5230954,40.05,empty,empty,1,1,18,empty,0,2025,monolithBrick,empty,fine,empty,60.50504884914939,56.78045596634445,empty,4,"Чкаловская,Геологическая,Ботаническая","11,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Вильгельма де Геннина",5236000,36.28,empty,empty,1,12,22,empty,0,2026,monolithBrick,empty,empty,empty,60.5226063418444,56.7950615414084,4,5,"Чкаловская,Геологическая,Площадь 1905 года","8,9,10","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Академика Ландау",5246000,42.43,empty,13.4,1,2,16,empty,0,2025,monolithBrick,empty,without,empty,60.5094352143,56.7793083544,5,2,"Чкаловская,Геологическая,Ботаническая","10,12,12","transport,transport,transport",Академический,0,0
ekb,"Свердловская область, Екатеринбург, улица Крауля",5299000,36.4,14.9,10.2,1,2,31,empty,0,2025,monolithBrick,empty,empty,empty,60.5234986108864,56.8314296643902,empty,4,"Площадь 1905 года,Динамо,Геологическая","7,7,7","transport,transport,transport","ВИЗ,Верх-Исетский",0,0
ekb,"Свердловская область, Екатеринбург, микрорайон Новокольцовский, Новокольцовская улица",5290000,49.2,14.0,22.6,2,1,15,empty,0,2025,monolithBrick,empty,fine,empty,60.75426424020236,56.783095165595434,6,empty,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
ekb,"Свердловская область, Екатеринбург, Сибирский тракт",5286000,37.6,13.1,10.3,1,6,18,empty,0,2025,monolithBrick,empty,fine,empty,60.7518209776,56.7810470898,empty,1,"Ботаническая,Чкаловская,Геологическая","11,14,16","transport,transport,transport","Птицефабрика,Октябрьский",0,0
